"PERIOD","Target","Source","PRODUCT","FLOW","STAT_REGIME","INDICATORS","Value","Flag and Footnotes"
"2004-11-01","Polen","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","13553.5",""
"2004-11-01","Polen","China","Total","EINFUHR","NORMAL","QUANTITY_TON","69297.6",""
"2004-11-01","Polen","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.2",""
"2004-11-01","Polen","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.2",""
"2004-11-01","Polen","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","264.2",""
"2004-11-01","Polen","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","67226.4",""
"2004-11-01","Polen","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","678.4",""
"2004-11-01","Polen","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","81462.6",""
"2004-11-01","Polen","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","961.9",""
"2004-11-01","Tschechien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1923.2",""
"2004-11-01","Tschechien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","6901.9",""
"2004-11-01","Tschechien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","4.1",""
"2004-11-01","Tschechien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","38174.7",""
"2004-11-01","Tschechien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-11-01","Tschechien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","19.2",""
"2004-11-01","Tschechien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","2804.8",""
"2004-11-01","Tschechien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","555.8",""
"2004-11-01","Tschechien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","1522.0",""
"2004-11-01","Tschechien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1404.5",""
"2004-11-01","Slowakei","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","4174.0",""
"2004-11-01","Slowakei","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","51514.7",""
"2004-11-01","Slowakei","China","Total","EINFUHR","NORMAL","QUANTITY_TON","7325.5",""
"2004-11-01","Slowakei","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1410.8",""
"2004-11-01","Slowakei","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","49.4",""
"2004-11-01","Slowakei","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","116.2",""
"2004-11-01","Slowakei","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","63.7",""
"2004-11-01","Slowakei","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.9",""
"2004-11-01","Ungarn","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1652.2",""
"2004-11-01","Ungarn","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","4467.3",""
"2004-11-01","Ungarn","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.9",""
"2004-11-01","Ungarn","China","Total","EINFUHR","NORMAL","QUANTITY_TON","26873.5",""
"2004-11-01","Ungarn","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.7",""
"2004-11-01","Ungarn","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","39.2",""
"2004-11-01","Ungarn","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","35292.7",""
"2004-11-01","Ungarn","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","42.9",""
"2004-11-01","Ungarn","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","1172.7",""
"2004-11-01","Ungarn","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","11019.0",""
"2004-11-01","Slowenien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1327.0",""
"2004-11-01","Slowenien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","6839.1",""
"2004-11-01","Slowenien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-11-01","Slowenien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","4564.7",""
"2004-11-01","Slowenien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2004-11-01","Slowenien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","13374.9",""
"2004-11-01","Slowenien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","1161.8",""
"2004-11-01","Slowenien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","797.8",""
"2004-11-01","Slowenien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","337.7",""
"2004-11-01","Zypern","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1569.9",""
"2004-11-01","Zypern","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","2353.2",""
"2004-11-01","Zypern","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.3",""
"2004-11-01","Zypern","China","Total","EINFUHR","NORMAL","QUANTITY_TON","7151.8",""
"2004-11-01","Zypern","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1.2",""
"2004-11-01","Zypern","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","92177.1",""
"2004-11-01","Zypern","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","5.5",""
"2004-11-01","Zypern","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","14151.9",""
"2004-11-01","Zypern","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","214.0",""
"2004-12-01","Frankreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","109019.8",""
"2004-12-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","345165.8",""
"2004-12-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","257.9",""
"2004-12-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2004-12-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2004-12-01","Frankreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","288712.4",""
"2004-12-01","Frankreich","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","187.3",""
"2004-12-01","Frankreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","326.9",""
"2004-12-01","Frankreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1369769.0",""
"2004-12-01","Frankreich","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","16.6",""
"2004-12-01","Frankreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","52673.3",""
"2004-12-01","Frankreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","70409.4",""
"2004-12-01","Frankreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","969031.9",""
"2004-12-01","Frankreich","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.3",""
"2004-12-01","Niederlande","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","77454.4",""
"2004-12-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","942659.3",""
"2004-12-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","48.4",""
"2004-12-01","Niederlande","China","Total","EINFUHR","NORMAL","QUANTITY_TON","1291772.2",""
"2004-12-01","Niederlande","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","33.1",""
"2004-12-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","19.5",""
"2004-12-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","19.5",""
"2004-12-01","Niederlande","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1651.3",""
"2004-12-01","Niederlande","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1925940.1",""
"2004-12-01","Niederlande","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.3",""
"2004-12-01","Niederlande","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","82370.7",""
"2004-12-01","Niederlande","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","241476.4",""
"2004-12-01","Niederlande","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","298245.5",""
"2004-12-01","Deutschland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","143040.3",""
"2004-12-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","608584.0",""
"2004-12-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","14012.1",""
"2004-12-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","58.0",""
"2004-12-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","58.0",""
"2004-12-01","Deutschland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","683523.8",""
"2004-12-01","Deutschland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1527.7",""
"2004-12-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","1.2",""
"2004-12-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","1.2",""
"2004-12-01","Deutschland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","2913.5",""
"2004-12-01","Deutschland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1304948.2",""
"2004-12-01","Deutschland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","45588.2",""
"2004-12-01","Deutschland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","113356.5",""
"2004-12-01","Deutschland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","189422.1",""
"2004-12-01","Italien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","68525.5",""
"2004-12-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","970162.1",""
"2004-12-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","47.4",""
"2004-12-01","Italien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","409717.8",""
"2004-12-01","Italien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","207.0",""
"2004-12-01","Italien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","4964.7",""
"2004-12-01","Italien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1397906.1",""
"2004-12-01","Italien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","13.6",""
"2004-12-01","Italien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","63623.6",""
"2004-12-01","Italien","Chile","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.3",""
"2004-12-01","Italien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","232820.4",""
"2004-12-01","Italien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","400365.0",""
"2004-12-01","Italien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.4",""
"2004-12-01","Ver.Koenigr.","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","75448.1",""
"2004-12-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","473675.9",""
"2004-12-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1338.3",""
"2004-12-01","Ver.Koenigr.","China","Total","EINFUHR","NORMAL","QUANTITY_TON","496444.4",""
"2004-12-01","Ver.Koenigr.","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","146.6",""
"2004-12-01","Ver.Koenigr.","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","18770.7",""
"2004-12-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","615440.7",""
"2004-12-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-12-01","Ver.Koenigr.","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","32813.9",""
"2004-12-01","Ver.Koenigr.","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","37410.9",""
"2004-12-01","Ver.Koenigr.","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1229989.7",""
"2004-12-01","Ver.Koenigr.","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.7",""
"2004-12-01","Irland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","8577.9",""
"2004-12-01","Irland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","71733.9",""
"2004-12-01","Irland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","18338.4",""
"2004-12-01","Irland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-12-01","Irland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","0.0",""
"2004-12-01","Irland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","93460.8",""
"2004-12-01","Irland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","24.2",""
"2004-12-01","Irland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","85.3",""
"2004-12-01","Irland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","143197.1",""
"2004-12-01","Daenemark","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","6549.2",""
"2004-12-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","35391.4",""
"2004-12-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.7",""
"2004-12-01","Daenemark","China","Total","EINFUHR","NORMAL","QUANTITY_TON","46119.9",""
"2004-12-01","Daenemark","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","44.8",""
"2004-12-01","Daenemark","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","518.3",""
"2004-12-01","Daenemark","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","25368.6",""
"2004-12-01","Daenemark","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","3648.2",""
"2004-12-01","Daenemark","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","147638.8",""
"2004-12-01","Daenemark","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1568.7",""
"2004-12-01","Griechenland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","6192.9",""
"2004-12-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","40410.5",""
"2004-12-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-12-01","Griechenland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","39701.5",""
"2004-12-01","Griechenland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","77.3",""
"2004-12-01","Griechenland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","35553.9",""
"2004-12-01","Griechenland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","5657.4",""
"2004-12-01","Griechenland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","11630.2",""
"2004-12-01","Griechenland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","472.2",""
"2004-12-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","162379.5",""
"2004-12-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.3",""
"2004-12-01","Portugal","China","Total","EINFUHR","NORMAL","QUANTITY_TON","17888.3",""
"2004-12-01","Portugal","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.0",""
"2004-12-01","Portugal","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","430.5",""
"2004-12-01","Portugal","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","60875.8",""
"2004-12-01","Portugal","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","387.9",""
"2004-12-01","Portugal","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","31339.7",""
"2004-12-01","Portugal","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","239.1",""
"2004-12-01","Portugal","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.4",""
"2004-12-01","Spanien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","861471.1",""
"2004-12-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","922668.1",""
"2004-12-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","15.7",""
"2004-12-01","Spanien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","241889.8",""
"2004-12-01","Spanien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","663.3",""
"2004-12-01","Spanien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1012.3",""
"2004-12-01","Spanien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","502150.5",""
"2004-12-01","Spanien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","65801.6",""
"2004-12-01","Spanien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","294910.8",""
"2004-12-01","Spanien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","338024.8",""
"2004-12-01","Belgien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","50586.7",""
"2004-12-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","637258.4",""
"2004-12-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1912.3",""
"2004-12-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","23.6",""
"2004-12-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","23.6",""
"2004-12-01","Belgien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","326889.7",""
"2004-12-01","Belgien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","53.4",""
"2004-12-01","Belgien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","594.8",""
"2004-12-01","Belgien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","671394.2",""
"2004-12-01","Belgien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","17130.2",""
"2004-12-01","Belgien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","56176.0",""
"2004-12-01","Belgien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","220476.6",""
"2004-12-01","Belgien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"2004-12-01","Luxemburg","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1297.9",""
"2004-12-01","Luxemburg","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","4397.0",""
"2004-12-01","Luxemburg","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","2.9",""
"2004-12-01","Luxemburg","China","Total","EINFUHR","NORMAL","QUANTITY_TON","3711.0",""
"2004-12-01","Luxemburg","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","248.8",""
"2004-12-01","Luxemburg","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","245.9",""
"2004-12-01","Luxemburg","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","4.2",""
"2004-12-01","Luxemburg","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","5.9",""
"2004-12-01","Luxemburg","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","19.7",""
"2004-12-01","Schweden","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","4394.6",""
"2004-12-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","139235.2",""
"2004-12-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","74.8",""
"2004-12-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","17.6",""
"2004-12-01","Schweden","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","17.6",""
"2004-12-01","Schweden","China","Total","EINFUHR","NORMAL","QUANTITY_TON","63019.7",""
"2004-12-01","Schweden","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","5.2",""
"2004-12-01","Schweden","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5.4",""
"2004-12-01","Schweden","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","33427.6",""
"2004-12-01","Schweden","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-12-01","Schweden","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","5323.5",""
"2004-12-01","Schweden","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","666.8",""
"2004-12-01","Schweden","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","143582.5",""
"2004-12-01","Schweden","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"2004-12-01","Finnland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","8983.9",""
"2004-12-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","140853.3",""
"2004-12-01","Finnland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.6",""
"2004-12-01","Finnland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","28997.0",""
"2004-12-01","Finnland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","6.7",""
"2004-12-01","Finnland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","150.4",""
"2004-12-01","Finnland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","22637.9",""
"2004-12-01","Finnland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","1558.8",""
"2004-12-01","Finnland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","253.3",""
"2004-12-01","Finnland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","15382.2",""
"2004-12-01","Oesterreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","3208.3",""
"2004-12-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","7550.8",""
"2004-12-01","Oesterreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","13.4",""
"2004-12-01","Oesterreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","27547.6",""
"2004-12-01","Oesterreich","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","42.6",""
"2004-12-01","Oesterreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1.2",""
"2004-12-01","Oesterreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","56417.8",""
"2004-12-01","Oesterreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","996.2",""
"2004-12-01","Oesterreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","70.0",""
"2004-12-01","Oesterreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","603.7",""
"2004-12-01","Oesterreich","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"2004-12-01","Malta","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","283.6",""
"2004-12-01","Malta","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","595.3",""
"2004-12-01","Malta","China","Total","EINFUHR","NORMAL","QUANTITY_TON","2012.8",""
"2004-12-01","Malta","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","276.9",""
"2004-12-01","Malta","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","3.3",""
"2004-12-01","Malta","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","153.6",""
