period,continent,country,source_continent,source_country,product_type,product_name,quantity,company,company_country
01.01.2018,europe,france,europe,france,manufactured,lithium_battery,35.73673914,french_mining_group,france
01.01.2018,europe,france,asia,russia,mineral,cobalt,22.44655727,french_mining_group,france
01.01.2018,europe,france,america,brasil,mineral,cobalt,57.65476471,french_mining_group,france
01.01.2018,europe,belgium,europe,germany,manufactured,lithium_battery,163.3283314,german_mining_network,germany
01.01.2018,europe,france,europe,germany,manufactured,lithium_battery,3.651405254,german_mining_network,germany
01.01.2018,europe,germany,africa,drc,mineral,cobalt,9.997361848,german_mining_network,germany
01.01.2018,america,usa,europe,germany,manufactured,nickel_battery,107.2275622,german_mining_network,germany
01.01.2018,europe,germany,africa,south_africa,mineral,manganese,120.7328986,glencore,uk
01.01.2018,europe,germany,asia,china,mineral,cobalt,391.4077342,byd_group,china
01.01.2018,europe,switzerland,africa,south_africa,mineral,manganese,105.1574732,glencore,uk
01.01.2018,europe,uk,africa,drc,mineral,nickel,4350.032793,glencore,uk
01.01.2018,europe,uk,africa,south_africa,mineral,manganese,468.4132498,glencore,uk
01.01.2018,europe,germany,america,chile,mineral,lithium,15112.51308,byd_group,china
01.01.2018,asia,china,africa,south_africa,mineral,manganese,603.088702,glencore,uk
01.01.2018,europe,france,america,usa,mineral,silicon,183.426268,newmont_goldcorp,usa
01.01.2018,europe,italy,asia,china,mineral,cobalt,226.6590593,taiyuan_mining_group,china
01.01.2018,europe,germany,america,usa,mineral,silicon,25.18657789,newmont_goldcorp,usa
01.01.2018,europe,germany,america,brasil,mineral,lithium,3577.251372,newmont_goldcorp,usa
01.01.2018,europe,poland,america,usa,mineral,silicon,291.9732425,newmont_goldcorp,usa
01.01.2018,europe,italy,america,chile,mineral,lithium,1677.757642,byd_group,china
01.01.2018,europe,spain,america,usa,mineral,cobalt,353.2903759,newmont_goldcorp,usa
01.01.2018,asia,china,america,usa,mineral,silicon,27.60916895,newmont_goldcorp,usa
01.01.2018,europe,poland,asia,china,mineral,graphite,144.7938979,byd_group,china
01.01.2018,europe,poland,africa,drc,mineral,cobalt,44.34560578,taiyuan_mining_group,china
01.01.2018,europe,belgium,europe,france,manufactured,lithium_battery,30.83196014,sibelco,belgium
01.01.2018,europe,belgium,america,brasil,mineral,cobalt,76.40790065,sibelco,belgium
01.01.2018,europe,belgium,africa,zimbabwe,mineral,lithium,101.0001598,south_africa_min_group,south_africa
01.01.2018,europe,france,africa,drc,mineral,graphite,526.1840749,south_africa_min_group,south_africa
01.01.2018,europe,france,africa,south_africa,mineral,manganese,71.27034846,south_africa_min_group,south_africa
01.01.2018,europe,spain,asia,china,mineral,graphite,2156.496494,byd_group,china
01.01.2018,europe,italy,africa,south_africa,mineral,silicon,16.34678508,south_africa_min_group,south_africa
01.01.2018,europe,italy,africa,south_africa,mineral,manganese,136.4596724,south_africa_min_group,south_africa
01.01.2018,europe,poland,africa,south_africa,mineral,manganese,116.0928379,south_africa_min_group,south_africa
01.01.2018,europe,spain,america,chile,mineral,lithium,221.7153694,byd_group,china
01.01.2018,europe,switzerland,africa,drc,mineral,graphite,235.5521352,swiss_group,switzerland
01.01.2018,europe,switzerland,america,usa,mineral,cobalt,319.4735199,swiss_group,switzerland
01.01.2018,europe,switzerland,asia,china,mineral,graphite,440.5325917,taiyuan_mining_group,china
01.01.2018,europe,switzerland,america,chile,mineral,lithium,1306.172463,swiss_group,switzerland
01.01.2018,europe,switzerland,america,brasil,mineral,silicon,40.82360825,swiss_group,switzerland
01.01.2018,europe,spain,africa,zimbabwe,mineral,lithium,308.0608185,zimbabwe_group,zimbabwe
01.01.2018,europe,germany,asia,russia,mineral,cobalt,373.261197,russia_mining_network,russia
01.01.2018,europe,italy,asia,russia,mineral,cobalt,76.31457834,russia_mining_network,russia
01.01.2018,europe,italy,america,brasil,mineral,silicon,113.1911705,glencore,uk
01.01.2018,europe,uk,asia,china,mineral,graphite,699.9467743,byd_group,china
01.01.2018,europe,poland,asia,russia,mineral,cobalt,34.3170698,russia_mining_network,russia
01.01.2018,europe,poland,europe,poland,mineral,lithium,8858.921391,poland_group,poland
01.01.2018,europe,spain,africa,drc,mineral,cobalt,286.2983659,,
01.01.2018,europe,uk,america,chile,mineral,lithium,1845.23289,taiyuan_mining_group,china
01.01.2018,europe,spain,asia,russia,mineral,cobalt,39.60817743,russia_mining_network,russia
01.01.2018,europe,uk,asia,china,mineral,lithium,18944.49569,byd_group,china
01.01.2018,europe,spain,america,brasil,mineral,lithium,930.0707424,glencore,uk
01.01.2018,europe,switzerland,asia,russia,mineral,cobalt,166.4843954,glencore,uk
01.01.2018,europe,uk,america,usa,mineral,cobalt,537.2290925,newmont_goldcorp,usa
01.01.2018,europe,uk,asia,russia,mineral,cobalt,360.1832538,russia_mining_network,russia
01.01.2018,asia,china,asia,china,mineral,lithium,9624.116735,taiyuan_mining_group,china
01.01.2018,asia,china,africa,drc,mineral,nickel,552.36135,byd_group,china
01.01.2018,asia,china,africa,drc,mineral,graphite,1973.769518,taiyuan_mining_group,china
01.01.2018,asia,china,america,argentina,mineral,lithium,3273.846789,newmont_goldcorp,usa
01.01.2018,asia,china,oceany,australia,mineral,lithium,2000.134827,byd_group,china
01.01.2018,asia,china,africa,drc,mineral,cobalt,152.2859769,,
01.01.2018,europe,belgium,asia,japan,manufactured,lithium_battery,105.3076213,sanyo,japan
01.01.2018,america,usa,asia,japan,manufactured,nickel_battery,150.8155458,sanyo,japan
01.01.2018,europe,belgium,asia,south_korea,manufactured,lithium_battery,359.9521887,kokam_co,south_korea
01.01.2018,america,usa,asia,south_korea,manufactured,nickel_battery,46.30353682,kokam_co,south_korea
01.01.2018,america,usa,europe,uk,manufactured,lithium_battery,22.76231549,glencore,uk
01.01.2018,america,usa,america,usa,manufactured,lithium_battery,6.426249756,taiyuan_mining_group,china
01.01.2018,europe,germany,europe,finland,mineral,nickel,3183.175277,german_mining_network,germany
01.01.2018,europe,france,europe,finland,mineral,nickel,644.9785194,finland_national_group,finland
01.01.2018,europe,spain,europe,finland,mineral,nickel,1698.546799,finland_national_group,finland
01.01.2018,europe,poland,europe,finland,mineral,nickel,1836.329901,poland_group,poland
01.01.2018,europe,italy,europe,finland,mineral,nickel,560.7028872,glencore,uk
01.01.2018,europe,finland,europe,finland,mineral,nickel,780.5224124,finland_national_group,finland
01.01.2018,europe,uk,europe,finland,mineral,nickel,1521.082148,glencore,uk
01.01.2018,europe,switzerland,europe,finland,mineral,nickel,5961.454742,swiss_group,switzerland
01.01.2018,europe,belgium,asia,china,mineral,cobalt,709.3200495,byd_group,china
01.01.2018,europe,belgium,africa,drc,mineral,nickel,711.0544687,areva,france
01.01.2018,europe,belgium,america,usa,mineral,silicon,175.4102051,newmont_goldcorp,usa
01.01.2018,europe,belgium,asia,russia,mineral,nickel,48.34488328,newmont_goldcorp,usa
01.01.2018,europe,belgium,america,chile,mineral,lithium,3624.912855,byd_group,china
01.01.2018,europe,italy,africa,drc,mineral,cobalt,1.974582481,areva,france
01.01.2018,europe,belgium,asia,china,manufactured,lithium_battery,251.7452357,byd_group,china
01.01.2018,europe,germany,asia,china,manufactured,lithium_battery,143.2605129,byd_group,china
01.01.2018,america,usa,asia,china,manufactured,lithium_battery,447.34527,byd_group,china
01.01.2018,europe,france,america,chile,mineral,lithium,4122.84576,chile_nat_group,chile
01.01.2018,europe,poland,america,chile,mineral,lithium,7497.07624,chile_nat_group,chile
01.01.2018,asia,china,america,chile,mineral,lithium,4080.136595,chile_nat_group,chile
01.01.2018,europe,france,asia,china,mineral,nickel,739.3459872,byd_group,china
01.01.2018,europe,france,europe,france,manufactured,lithium_battery,50.00633663,french_mining_group,france
01.01.2018,europe,france,asia,russia,mineral,cobalt,554.1636902,french_mining_group,france
01.01.2018,europe,france,america,brasil,mineral,cobalt,61.73526644,french_mining_group,france
01.01.2018,europe,belgium,europe,germany,manufactured,lithium_battery,37.60576642,german_mining_network,germany
01.01.2018,europe,france,europe,germany,manufactured,lithium_battery,70.54314156,german_mining_network,germany
01.01.2018,europe,germany,africa,drc,mineral,cobalt,329.1930256,german_mining_network,germany
01.01.2018,america,usa,europe,germany,manufactured,nickel_battery,109.0124779,german_mining_network,germany
01.01.2018,europe,germany,africa,south_africa,mineral,manganese,12.85126099,glencore,uk
01.01.2018,europe,germany,asia,china,mineral,cobalt,238.4799455,byd_group,china
01.01.2018,europe,switzerland,africa,south_africa,mineral,manganese,102.7859817,glencore,uk
01.01.2018,europe,uk,africa,drc,mineral,nickel,8599.425913,glencore,uk
01.01.2018,europe,uk,africa,south_africa,mineral,manganese,198.8334888,glencore,uk
01.01.2018,europe,germany,america,chile,mineral,lithium,7353.112935,byd_group,china
01.01.2018,asia,china,africa,south_africa,mineral,manganese,58.04793676,glencore,uk
01.01.2018,europe,france,america,usa,mineral,silicon,140.288094,newmont_goldcorp,usa
01.01.2018,europe,italy,asia,china,mineral,cobalt,126.481517,taiyuan_mining_group,china
01.01.2018,europe,germany,america,usa,mineral,silicon,209.5287884,newmont_goldcorp,usa
01.01.2018,europe,germany,america,brasil,mineral,lithium,4888.5312,newmont_goldcorp,usa
01.01.2018,europe,poland,america,usa,mineral,silicon,1.851331459,newmont_goldcorp,usa
01.01.2018,europe,italy,america,chile,mineral,lithium,6902.133559,byd_group,china
01.01.2018,europe,spain,america,usa,mineral,cobalt,202.6903244,newmont_goldcorp,usa
01.01.2018,asia,china,america,usa,mineral,silicon,50.93871548,newmont_goldcorp,usa
01.01.2018,europe,poland,asia,china,mineral,graphite,1347.9291,byd_group,china
01.01.2018,europe,poland,africa,drc,mineral,cobalt,456.8134795,taiyuan_mining_group,china
01.01.2018,europe,belgium,europe,france,manufactured,lithium_battery,23.43046355,sibelco,belgium
01.01.2018,europe,belgium,america,brasil,mineral,cobalt,180.8659717,sibelco,belgium
01.01.2018,europe,belgium,africa,zimbabwe,mineral,lithium,561.0166537,south_africa_min_group,south_africa
01.01.2018,europe,france,africa,drc,mineral,graphite,1490.218713,south_africa_min_group,south_africa
01.01.2018,europe,france,africa,south_africa,mineral,manganese,9.607192373,south_africa_min_group,south_africa
01.01.2018,europe,spain,asia,china,mineral,graphite,16.80904672,byd_group,china
01.01.2018,europe,italy,africa,south_africa,mineral,silicon,229.0547527,south_africa_min_group,south_africa
01.01.2018,europe,italy,africa,south_africa,mineral,manganese,102.2128815,south_africa_min_group,south_africa
01.01.2018,europe,poland,africa,south_africa,mineral,manganese,139.8392568,south_africa_min_group,south_africa
01.01.2018,europe,spain,america,chile,mineral,lithium,747.3589244,byd_group,china
01.01.2018,europe,switzerland,africa,drc,mineral,graphite,567.5658961,swiss_group,switzerland
01.01.2018,europe,switzerland,america,usa,mineral,cobalt,281.3983392,swiss_group,switzerland
01.01.2018,europe,switzerland,asia,china,mineral,graphite,615.0871933,taiyuan_mining_group,china
01.01.2018,europe,switzerland,america,chile,mineral,lithium,2634.381598,swiss_group,switzerland
01.01.2018,europe,switzerland,america,brasil,mineral,silicon,158.289465,swiss_group,switzerland
01.01.2018,europe,spain,africa,zimbabwe,mineral,lithium,82.50490197,zimbabwe_group,zimbabwe
01.01.2018,europe,germany,asia,russia,mineral,cobalt,48.62117973,russia_mining_network,russia
01.01.2018,europe,italy,asia,russia,mineral,cobalt,44.17110848,russia_mining_network,russia
01.01.2018,europe,italy,america,brasil,mineral,silicon,23.05687557,glencore,uk
01.01.2018,europe,uk,asia,china,mineral,graphite,1505.476353,byd_group,china
01.01.2018,europe,poland,asia,russia,mineral,cobalt,185.488452,russia_mining_network,russia
01.01.2018,europe,poland,europe,poland,mineral,lithium,3240.390461,poland_group,poland
01.01.2018,europe,spain,africa,drc,mineral,cobalt,237.2874689,,
01.01.2018,europe,uk,america,chile,mineral,lithium,8459.890971,taiyuan_mining_group,china
01.01.2018,europe,spain,asia,russia,mineral,cobalt,485.7374698,russia_mining_network,russia
01.01.2018,europe,uk,asia,china,mineral,lithium,956.5353516,byd_group,china
01.01.2018,europe,spain,america,brasil,mineral,lithium,4882.431266,glencore,uk
01.01.2018,europe,switzerland,asia,russia,mineral,cobalt,192.6278757,glencore,uk
01.01.2018,europe,uk,america,usa,mineral,cobalt,732.6267529,newmont_goldcorp,usa
01.01.2018,europe,uk,asia,russia,mineral,cobalt,172.0746009,russia_mining_network,russia
01.01.2018,asia,china,asia,china,mineral,lithium,826.9231625,taiyuan_mining_group,china
01.01.2018,asia,china,africa,drc,mineral,nickel,1754.023102,byd_group,china
01.01.2018,asia,china,africa,drc,mineral,graphite,116.0092754,taiyuan_mining_group,china
01.01.2018,asia,china,america,argentina,mineral,lithium,7512.074955,newmont_goldcorp,usa
01.01.2018,asia,china,oceany,australia,mineral,lithium,1248.661931,byd_group,china
01.01.2018,asia,china,africa,drc,mineral,cobalt,356.6235786,,
01.01.2018,europe,belgium,asia,japan,manufactured,lithium_battery,66.12077086,sanyo,japan
01.01.2018,america,usa,asia,japan,manufactured,nickel_battery,29.2742229,sanyo,japan
01.01.2018,europe,belgium,asia,south_korea,manufactured,lithium_battery,139.4538384,kokam_co,south_korea
01.01.2018,america,usa,asia,south_korea,manufactured,nickel_battery,148.7213551,kokam_co,south_korea
01.01.2018,america,usa,europe,uk,manufactured,lithium_battery,31.20492031,glencore,uk
01.01.2018,america,usa,america,usa,manufactured,lithium_battery,65.80275405,taiyuan_mining_group,china
01.01.2018,europe,germany,europe,finland,mineral,nickel,2399.302038,german_mining_network,germany
01.01.2018,europe,france,europe,finland,mineral,nickel,1053.507201,finland_national_group,finland
01.01.2018,europe,spain,europe,finland,mineral,nickel,3633.36703,finland_national_group,finland
01.01.2018,europe,poland,europe,finland,mineral,nickel,3471.615027,poland_group,poland
01.01.2018,europe,italy,europe,finland,mineral,nickel,882.0910871,glencore,uk
01.01.2018,europe,finland,europe,finland,mineral,nickel,5691.375298,finland_national_group,finland
01.01.2018,europe,uk,europe,finland,mineral,nickel,1708.164833,glencore,uk
01.01.2018,europe,switzerland,europe,finland,mineral,nickel,39.35772553,swiss_group,switzerland
01.06.2018,europe,belgium,asia,china,mineral,cobalt,687.9505739,byd_group,china
01.06.2018,europe,belgium,africa,drc,mineral,nickel,2013.035593,areva,france
01.06.2018,europe,belgium,america,usa,mineral,silicon,468.842607,newmont_goldcorp,usa
01.06.2018,europe,belgium,asia,russia,mineral,nickel,166.2077912,newmont_goldcorp,usa
01.06.2018,europe,belgium,america,chile,mineral,lithium,967.0981666,byd_group,china
01.06.2018,europe,italy,africa,drc,mineral,cobalt,235.0302833,areva,france
01.06.2018,europe,belgium,asia,china,manufactured,lithium_battery,25.98936691,byd_group,china
01.06.2018,europe,germany,asia,china,manufactured,lithium_battery,19.07160665,byd_group,china
01.06.2018,america,usa,asia,china,manufactured,lithium_battery,61.39668107,byd_group,china
01.06.2018,europe,france,america,chile,mineral,lithium,1436.739128,chile_nat_group,chile
01.06.2018,europe,poland,america,chile,mineral,lithium,4762.0666,chile_nat_group,chile
01.06.2018,asia,china,america,chile,mineral,lithium,1438.880515,chile_nat_group,chile
01.06.2018,europe,france,asia,china,mineral,nickel,1161.133092,byd_group,china
01.06.2018,europe,france,europe,france,manufactured,lithium_battery,50.7916229,french_mining_group,france
01.06.2018,europe,france,asia,russia,mineral,cobalt,391.5073374,french_mining_group,france
01.06.2018,europe,france,america,brasil,mineral,cobalt,52.31241076,french_mining_group,france
01.06.2018,europe,belgium,europe,germany,manufactured,lithium_battery,54.71580169,german_mining_network,germany
01.06.2018,europe,france,europe,germany,manufactured,lithium_battery,1.07003383,german_mining_network,germany
01.06.2018,europe,germany,africa,drc,mineral,cobalt,463.05764,german_mining_network,germany
01.06.2018,america,usa,europe,germany,manufactured,nickel_battery,388.7294454,german_mining_network,germany
01.06.2018,europe,germany,africa,south_africa,mineral,manganese,10.06110713,glencore,uk
01.06.2018,europe,germany,asia,china,mineral,cobalt,19.77585362,byd_group,china
01.06.2018,europe,switzerland,africa,south_africa,mineral,manganese,307.8200261,glencore,uk
01.06.2018,europe,uk,africa,drc,mineral,nickel,6045.917396,glencore,uk
01.06.2018,europe,uk,africa,south_africa,mineral,manganese,142.6467488,glencore,uk
01.06.2018,europe,germany,america,chile,mineral,lithium,7085.646988,byd_group,china
01.06.2018,asia,china,africa,south_africa,mineral,manganese,157.2267504,glencore,uk
01.06.2018,europe,france,america,usa,mineral,silicon,45.02360114,newmont_goldcorp,usa
01.06.2018,europe,italy,asia,china,mineral,cobalt,107.4837608,taiyuan_mining_group,china
01.06.2018,europe,germany,america,usa,mineral,silicon,31.27987379,newmont_goldcorp,usa
01.06.2018,europe,germany,america,brasil,mineral,lithium,3951.303151,newmont_goldcorp,usa
01.06.2018,europe,poland,america,usa,mineral,silicon,56.82390095,newmont_goldcorp,usa
01.06.2018,europe,italy,america,chile,mineral,lithium,2098.796917,byd_group,china
01.06.2018,europe,spain,america,usa,mineral,cobalt,693.5899301,newmont_goldcorp,usa
01.06.2018,asia,china,america,usa,mineral,silicon,8.32209603,newmont_goldcorp,usa
01.06.2018,europe,poland,asia,china,mineral,graphite,1989.403247,byd_group,china
01.06.2018,europe,poland,africa,drc,mineral,cobalt,282.4783149,taiyuan_mining_group,china
01.06.2018,europe,belgium,europe,france,manufactured,lithium_battery,44.56862466,sibelco,belgium
01.06.2018,europe,belgium,america,brasil,mineral,cobalt,707.8107728,sibelco,belgium
01.06.2018,europe,belgium,africa,zimbabwe,mineral,lithium,2.083141387,south_africa_min_group,south_africa
01.06.2018,europe,france,africa,drc,mineral,graphite,437.5722869,south_africa_min_group,south_africa
01.06.2018,europe,france,africa,south_africa,mineral,manganese,719.4872247,south_africa_min_group,south_africa
01.06.2018,europe,spain,asia,china,mineral,graphite,206.2455635,byd_group,china
01.06.2018,europe,italy,africa,south_africa,mineral,silicon,231.1342157,south_africa_min_group,south_africa
01.06.2018,europe,italy,africa,south_africa,mineral,manganese,185.680831,south_africa_min_group,south_africa
01.06.2018,europe,poland,africa,south_africa,mineral,manganese,10.43866953,south_africa_min_group,south_africa
01.06.2018,europe,spain,america,chile,mineral,lithium,14620.39562,byd_group,china
01.06.2018,europe,switzerland,africa,drc,mineral,graphite,1017.80905,swiss_group,switzerland
01.06.2018,europe,switzerland,america,usa,mineral,cobalt,28.56152418,swiss_group,switzerland
01.06.2018,europe,switzerland,asia,china,mineral,graphite,210.3023154,taiyuan_mining_group,china
01.06.2018,europe,switzerland,america,chile,mineral,lithium,3011.031917,swiss_group,switzerland
01.06.2018,europe,switzerland,america,brasil,mineral,silicon,192.7536128,swiss_group,switzerland
01.06.2018,europe,spain,africa,zimbabwe,mineral,lithium,337.9122733,zimbabwe_group,zimbabwe
01.06.2018,europe,germany,asia,russia,mineral,cobalt,241.9199729,russia_mining_network,russia
01.06.2018,europe,italy,asia,russia,mineral,cobalt,179.6610318,russia_mining_network,russia
01.06.2018,europe,italy,america,brasil,mineral,silicon,112.1776938,glencore,uk
01.06.2018,europe,uk,asia,china,mineral,graphite,129.4114739,byd_group,china
01.06.2018,europe,poland,asia,russia,mineral,cobalt,19.67433718,russia_mining_network,russia
01.06.2018,europe,poland,europe,poland,mineral,lithium,9595.616037,poland_group,poland
01.06.2018,europe,spain,africa,drc,mineral,cobalt,628.5981085,,
01.06.2018,europe,uk,america,chile,mineral,lithium,5472.696742,taiyuan_mining_group,china
01.06.2018,europe,spain,asia,russia,mineral,cobalt,406.8908233,russia_mining_network,russia
01.06.2018,europe,uk,asia,china,mineral,lithium,6959.77066,byd_group,china
01.06.2018,europe,spain,america,brasil,mineral,lithium,86.12229904,glencore,uk
01.06.2018,europe,switzerland,asia,russia,mineral,cobalt,346.0848882,glencore,uk
01.06.2018,europe,uk,america,usa,mineral,cobalt,12.4874417,newmont_goldcorp,usa
01.06.2018,europe,uk,asia,russia,mineral,cobalt,110.6958872,russia_mining_network,russia
01.06.2018,asia,china,asia,china,mineral,lithium,7273.546124,taiyuan_mining_group,china
01.06.2018,asia,china,africa,drc,mineral,nickel,4721.728849,byd_group,china
01.06.2018,asia,china,africa,drc,mineral,graphite,293.2244803,taiyuan_mining_group,china
01.06.2018,asia,china,america,argentina,mineral,lithium,1970.299151,newmont_goldcorp,usa
01.06.2018,asia,china,oceany,australia,mineral,lithium,9165.307297,byd_group,china
01.06.2018,asia,china,africa,drc,mineral,cobalt,681.5683327,,
01.06.2018,europe,belgium,asia,japan,manufactured,lithium_battery,48.0314674,sanyo,japan
01.06.2018,america,usa,asia,japan,manufactured,nickel_battery,41.86298604,sanyo,japan
01.06.2018,europe,belgium,asia,south_korea,manufactured,lithium_battery,124.963757,kokam_co,south_korea
01.06.2018,america,usa,asia,south_korea,manufactured,nickel_battery,100.0100242,kokam_co,south_korea
01.06.2018,america,usa,europe,uk,manufactured,lithium_battery,3.643091642,glencore,uk
01.06.2018,america,usa,america,usa,manufactured,lithium_battery,72.98743374,taiyuan_mining_group,china
01.06.2018,europe,germany,europe,finland,mineral,nickel,2091.943623,german_mining_network,germany
01.06.2018,europe,france,europe,finland,mineral,nickel,5930.277687,finland_national_group,finland
01.06.2018,europe,spain,europe,finland,mineral,nickel,242.3456925,finland_national_group,finland
01.06.2018,europe,poland,europe,finland,mineral,nickel,1491.768902,poland_group,poland
01.06.2018,europe,italy,europe,finland,mineral,nickel,1322.125436,glencore,uk
01.06.2018,europe,finland,europe,finland,mineral,nickel,196.580939,finland_national_group,finland
01.06.2018,europe,uk,europe,finland,mineral,nickel,1154.312517,glencore,uk
01.06.2018,europe,switzerland,europe,finland,mineral,nickel,2460.476816,swiss_group,switzerland
01.06.2018,europe,belgium,asia,china,mineral,cobalt,344.7927626,byd_group,china
01.06.2018,europe,belgium,africa,drc,mineral,nickel,822.7808204,areva,france
01.06.2018,europe,belgium,america,usa,mineral,silicon,293.6140695,newmont_goldcorp,usa
01.06.2018,europe,belgium,asia,russia,mineral,nickel,25.87694954,newmont_goldcorp,usa
01.06.2018,europe,belgium,america,chile,mineral,lithium,1266.086704,byd_group,china
01.06.2018,europe,italy,africa,drc,mineral,cobalt,10.876695,areva,france
01.06.2018,europe,belgium,asia,china,manufactured,lithium_battery,24.41432227,byd_group,china
01.06.2018,europe,germany,asia,china,manufactured,lithium_battery,538.6560608,byd_group,china
01.06.2018,america,usa,asia,china,manufactured,lithium_battery,78.00807154,byd_group,china
01.06.2018,europe,france,america,chile,mineral,lithium,2823.114576,chile_nat_group,chile
01.06.2018,europe,poland,america,chile,mineral,lithium,16231.79086,chile_nat_group,chile
01.06.2018,asia,china,america,chile,mineral,lithium,434.9126076,chile_nat_group,chile
01.06.2018,europe,france,asia,china,mineral,nickel,287.628836,byd_group,china
01.06.2018,europe,france,europe,france,manufactured,lithium_battery,44.22695486,french_mining_group,france
01.06.2018,europe,france,asia,russia,mineral,cobalt,179.7842287,french_mining_group,france
01.06.2018,europe,france,america,brasil,mineral,cobalt,106.9747269,french_mining_group,france
01.06.2018,europe,belgium,europe,germany,manufactured,lithium_battery,336.8266115,german_mining_network,germany
01.06.2018,europe,france,europe,germany,manufactured,lithium_battery,18.93709367,german_mining_network,germany
01.06.2018,europe,germany,africa,drc,mineral,cobalt,469.8528805,german_mining_network,germany
01.06.2018,america,usa,europe,germany,manufactured,nickel_battery,49.0560149,german_mining_network,germany
01.06.2018,europe,germany,africa,south_africa,mineral,manganese,186.7052769,glencore,uk
01.06.2018,europe,germany,asia,china,mineral,cobalt,139.6339578,byd_group,china
01.06.2018,europe,switzerland,africa,south_africa,mineral,manganese,75.47176703,glencore,uk
01.06.2018,europe,uk,africa,drc,mineral,nickel,10800.33953,glencore,uk
01.06.2018,europe,uk,africa,south_africa,mineral,manganese,431.9799067,glencore,uk
01.06.2018,europe,germany,america,chile,mineral,lithium,10359.50658,byd_group,china
01.06.2018,asia,china,africa,south_africa,mineral,manganese,89.70331564,glencore,uk
01.06.2018,europe,france,america,usa,mineral,silicon,80.82466351,newmont_goldcorp,usa
01.06.2018,europe,italy,asia,china,mineral,cobalt,115.9942814,taiyuan_mining_group,china
01.06.2018,europe,germany,america,usa,mineral,silicon,55.03668132,newmont_goldcorp,usa
01.06.2018,europe,germany,america,brasil,mineral,lithium,751.673345,newmont_goldcorp,usa
01.06.2018,europe,poland,america,usa,mineral,silicon,129.2083089,newmont_goldcorp,usa
01.06.2018,europe,italy,america,chile,mineral,lithium,481.0560122,byd_group,china
01.06.2018,europe,spain,america,usa,mineral,cobalt,8.86838117,newmont_goldcorp,usa
01.06.2018,asia,china,america,usa,mineral,silicon,223.7416353,newmont_goldcorp,usa
01.06.2018,europe,poland,asia,china,mineral,graphite,634.3766868,byd_group,china
01.06.2018,europe,poland,africa,drc,mineral,cobalt,716.9049649,taiyuan_mining_group,china
01.06.2018,europe,belgium,europe,france,manufactured,lithium_battery,38.36296632,sibelco,belgium
01.06.2018,europe,belgium,america,brasil,mineral,cobalt,454.4484401,sibelco,belgium
01.06.2018,europe,belgium,africa,zimbabwe,mineral,lithium,17225.48512,south_africa_min_group,south_africa
01.06.2018,europe,france,africa,drc,mineral,graphite,28.73249599,south_africa_min_group,south_africa
01.06.2018,europe,france,africa,south_africa,mineral,manganese,3.066855941,south_africa_min_group,south_africa
01.06.2018,europe,spain,asia,china,mineral,graphite,571.9376032,byd_group,china
01.06.2018,europe,italy,africa,south_africa,mineral,silicon,26.9538811,south_africa_min_group,south_africa
01.06.2018,europe,italy,africa,south_africa,mineral,manganese,58.01995242,south_africa_min_group,south_africa
01.06.2018,europe,poland,africa,south_africa,mineral,manganese,453.9307548,south_africa_min_group,south_africa
01.06.2018,europe,spain,america,chile,mineral,lithium,6188.949356,byd_group,china
01.06.2018,europe,switzerland,africa,drc,mineral,graphite,1492.076049,swiss_group,switzerland
01.06.2018,europe,switzerland,america,usa,mineral,cobalt,44.35452264,swiss_group,switzerland
01.06.2018,europe,switzerland,asia,china,mineral,graphite,324.0591954,taiyuan_mining_group,china
01.06.2018,europe,switzerland,america,chile,mineral,lithium,18038.53119,swiss_group,switzerland
01.06.2018,europe,switzerland,america,brasil,mineral,silicon,42.67554381,swiss_group,switzerland
01.06.2018,europe,spain,africa,zimbabwe,mineral,lithium,581.943003,zimbabwe_group,zimbabwe
01.06.2018,europe,germany,asia,russia,mineral,cobalt,149.2420722,russia_mining_network,russia
01.06.2018,europe,italy,asia,russia,mineral,cobalt,362.5342501,russia_mining_network,russia
01.06.2018,europe,italy,america,brasil,mineral,silicon,59.91901864,glencore,uk
01.06.2018,europe,uk,asia,china,mineral,graphite,90.49085936,byd_group,china
01.06.2018,europe,poland,asia,russia,mineral,cobalt,158.3009365,russia_mining_network,russia
01.06.2018,europe,poland,europe,poland,mineral,lithium,21.86182429,poland_group,poland
01.06.2018,europe,spain,africa,drc,mineral,cobalt,142.7431949,,
01.06.2018,europe,uk,america,chile,mineral,lithium,7464.827543,taiyuan_mining_group,china
01.06.2018,europe,spain,asia,russia,mineral,cobalt,386.1968326,russia_mining_network,russia
01.06.2018,europe,uk,asia,china,mineral,lithium,376.0883312,byd_group,china
01.06.2018,europe,spain,america,brasil,mineral,lithium,167.0270857,glencore,uk
01.06.2018,europe,switzerland,asia,russia,mineral,cobalt,674.6620135,glencore,uk
01.06.2018,europe,uk,america,usa,mineral,cobalt,194.5903841,newmont_goldcorp,usa
01.06.2018,europe,uk,asia,russia,mineral,cobalt,17.94925443,russia_mining_network,russia
01.06.2018,asia,china,asia,china,mineral,lithium,2625.442335,taiyuan_mining_group,china
01.06.2018,asia,china,africa,drc,mineral,nickel,180.9840244,byd_group,china
01.06.2018,asia,china,africa,drc,mineral,graphite,144.3788611,taiyuan_mining_group,china
01.06.2018,asia,china,america,argentina,mineral,lithium,3390.596555,newmont_goldcorp,usa
01.06.2018,asia,china,oceany,australia,mineral,lithium,5429.701661,byd_group,china
